PERMNO,date,RET
49656,2000-01-31,0.019625
49656,2000-02-29,-0.181538
49656,2000-03-31,0.250000
49656,2000-04-28,-0.008180
49656,2000-05-31,0.143075
49656,2000-06-30,-0.009321
49656,2000-07-31,0.010161
49656,2000-08-31,0.120160
49656,2000-09-29,0.069130
49656,2000-10-31,0.029967
49656,2000-11-30,-0.041260
49656,2000-12-29,0.000000
49656,2001-01-31,-0.005028
49656,2001-02-28,-0.053901
49656,2001-03-30,-0.049054
49656,2001-04-30,0.023152
49656,2001-05-31,0.087849
49656,2001-06-29,-0.121040
49656,2001-07-31,-0.061667
49656,2001-08-31,-0.115025
49656,2001-09-28,-0.118388
49656,2001-10-31,-0.023143
49656,2001-11-30,0.153778
49656,2001-12-31,0.039755
49656,2002-01-31,0.009069
49656,2002-02-28,-0.081503
49656,2002-03-28,0.116366
49656,2002-04-30,-0.124703
49656,2002-05-31,-0.007926
49656,2002-06-28,-0.070248
49656,2002-07-31,-0.045630
49656,2002-08-30,0.097751
49656,2002-09-30,-0.182361
49656,2002-10-31,-0.088727
49656,2002-11-29,0.167308
49656,2002-12-31,-0.210544
49656,2003-01-31,0.063856
49656,2003-02-28,-0.099605
49656,2003-03-31,-0.100088
49656,2003-04-30,0.299512
49656,2003-05-30,0.094140
49656,2003-06-30,-0.006565
49656,2003-07-31,0.054261
49656,2003-08-29,-0.023240
49656,2003-09-30,-0.010537
49656,2003-10-31,0.077980
49656,2003-11-28,-0.016351
49656,2003-12-31,0.079531
49656,2004-01-30,-0.035628
49656,2004-02-27,0.039370
49656,2004-03-31,-0.045455
49656,2004-04-30,-0.068571
49656,2004-05-28,0.031915
49656,2004-06-30,-0.019621
49656,2004-07-30,-0.018657
49656,2004-08-31,0.037243
49656,2004-09-30,-0.021141
49656,2004-10-29,0.119643
49656,2004-11-30,0.013863
49656,2004-12-31,0.015497
49656,2005-01-31,-0.105027
49656,2005-02-28,0.018176
49656,2005-03-31,-0.038017
49656,2005-04-29,-0.031325
49656,2005-05-31,0.031496
49656,2005-06-30,-0.001388
49656,2005-07-29,0.076789
49656,2005-08-31,-0.006823
49656,2005-09-30,-0.037946
49656,2005-10-31,0.071064
49656,2005-11-30,0.035475
49656,2005-12-30,-0.016975
49656,2006-01-31,0.005337
49656,2006-02-28,0.076391
49656,2006-03-31,0.052570
49656,2006-04-28,-0.018868
49656,2006-05-31,-0.054623
49656,2006-06-30,-0.030996
49656,2006-07-31,0.050621
49656,2006-08-31,0.004165
49656,2006-09-29,0.044741
49656,2006-10-31,-0.019002
49656,2006-11-30,0.034041
49656,2006-12-29,0.107766
49656,2007-01-31,0.021844
49656,2007-02-28,0.015496
49656,2007-03-30,-0.001969
49656,2007-04-30,0.003699
49656,2007-05-31,0.001976
49656,2007-06-29,0.021696
49656,2007-07-31,0.032577
49656,2007-08-31,-0.049824
49656,2007-09-28,0.091764
49656,2007-10-31,0.112143
49656,2007-11-30,-0.018219
49656,2007-12-31,0.016681
49656,2008-01-31,-0.041017
49656,2008-02-29,-0.056965
49656,2008-03-31,-0.048780
49656,2008-04-30,0.048886
49656,2008-05-30,0.022973
49656,2008-06-30,-0.150460
49656,2008-07-31,-0.055247
49656,2008-08-29,-0.025070
49656,2008-09-30,-0.058654
49656,2008-10-31,0.019951
49656,2008-11-28,-0.084268
49656,2008-12-31,-0.062231
49656,2009-01-30,-0.082951
49656,2009-02-27,-0.138695
49656,2009-03-31,0.274244
49656,2009-04-30,-0.094867
49656,2009-05-29,0.090267
49656,2009-06-30,0.055076
49656,2009-07-31,-0.064142
49656,2009-08-31,0.083029
49656,2009-09-30,-0.020939
49656,2009-10-30,-0.077268
49656,2009-11-30,-0.000750
49656,2009-12-31,0.049925
49656,2010-01-29,0.043261
49656,2010-02-26,-0.019594
49656,2010-03-31,0.082749
49656,2010-04-30,0.011010
49656,2010-05-28,-0.126245
49656,2010-06-30,-0.092279
49656,2010-07-30,0.019036
49656,2010-08-31,-0.032310
49656,2010-09-30,0.077082
49656,2010-10-29,-0.037505
49656,2010-11-30,0.077015
49656,2010-12-31,0.118933
49656,2011-01-31,0.037086
49656,2011-02-28,-0.026897
49656,2011-03-31,-0.017111
49656,2011-04-29,-0.026113
49656,2011-05-31,-0.029351
49656,2011-06-30,-0.088581
49656,2011-07-29,-0.014832
49656,2011-08-31,-0.176822
49656,2011-09-30,-0.100629
49656,2011-10-31,0.151694
49656,2011-11-30,-0.085526
49656,2011-12-30,0.023124
49656,2012-01-31,0.017579
49656,2012-02-29,0.098361
49656,2012-03-30,0.091361
49656,2012-04-30,-0.014505
49656,2012-05-31,-0.139112
49656,2012-06-29,0.078094
49656,2012-07-31,-0.024601
49656,2012-08-31,0.059211
49656,2012-09-28,0.003549
49656,2012-10-31,0.098143
49656,2012-11-30,-0.031161
49656,2012-12-31,0.073517
49656,2013-01-31,0.061868
49656,2013-02-28,-0.000736
49656,2013-03-28,0.031319
49656,2013-04-30,0.013576
49656,2013-05-31,0.065202
49656,2013-06-28,-0.066866
49656,2013-07-31,0.126560
49656,2013-08-30,-0.054372
49656,2013-09-30,0.015131
49656,2013-10-31,0.058297
49656,2013-11-29,0.059748
49656,2013-12-31,0.036795
49656,2014-01-31,-0.080996
49656,2014-02-28,0.001252
49656,2014-03-31,0.102813
49656,2014-04-30,-0.035421
49656,2014-05-30,0.020372
49656,2014-06-30,0.084491
49656,2014-07-31,0.046158
49656,2014-08-29,0.003586
49656,2014-09-30,-0.011485
49656,2014-10-31,0.004131
49656,2014-11-28,0.033833
49656,2014-12-31,0.013490
49656,2015-01-30,-0.108455
49656,2015-02-27,0.087222
49656,2015-03-31,0.028104
49656,2015-04-30,0.056411
49656,2015-05-29,0.024091
49656,2015-06-30,-0.032057
49656,2015-07-31,0.038122
49656,2015-08-31,-0.082949
49656,2015-09-30,-0.016332
49656,2015-10-30,0.068199
49656,2015-11-30,0.052581
49656,2015-12-31,-0.059763
49656,2016-01-29,-0.117176
49656,2016-02-29,-0.022916
49656,2016-03-31,0.040690
49656,2016-04-29,0.097203
49656,2016-05-31,0.045229
49656,2016-06-30,-0.076320
49656,2016-07-29,0.019048
49656,2016-08-31,0.057614
49656,2016-09-30,-0.042956
49656,2016-10-31,0.089769
49656,2016-11-30,0.095909
49656,2016-12-30,-0.000843
49656,2017-01-31,-0.051921
49656,2017-02-28,0.053879
49656,2017-03-31,0.001909
49656,2017-04-28,0.000423
49656,2017-05-31,0.001275
49656,2017-06-30,0.082767
49656,2017-07-31,0.044100
49656,2017-08-31,-0.014143
49656,2017-09-29,0.014155
49656,2017-10-31,-0.025085
49656,2017-11-30,0.063946
49656,2017-12-29,-0.016076
49656,2018-01-31,0.057185
49656,2018-02-28,0.005820
49656,2018-03-29,-0.096440
49656,2018-04-30,0.062488
49656,2018-05-31,0.004403
49656,2018-06-29,-0.014977
49656,2018-07-31,-0.003338
49656,2018-08-31,-0.024687
49656,2018-09-28,-0.022244
49656,2018-10-31,-0.066288
49656,2018-11-30,0.084090
49656,2018-12-31,-0.082635
49656,2019-01-31,0.117485
49656,2019-02-28,0.003058
49656,2019-03-29,-0.039062
49656,2019-04-30,-0.009716
49656,2019-05-31,-0.140354
49656,2019-06-28,0.034200
49656,2019-07-31,0.069762
49656,2019-08-30,-0.103580
49656,2019-09-30,0.074893
49656,2019-10-31,0.040920
49656,2019-11-29,0.047487
49656,2019-12-31,0.027772
49656,2020-01-31,-0.104113
49656,2020-02-28,-0.108977
49656,2020-03-31,-0.155890
49656,2020-04-30,0.123812
49656,2020-05-29,-0.009856
49656,2020-06-30,0.039817
49656,2020-07-31,-0.064424
49656,2020-08-31,0.031520
49656,2020-09-30,-0.071390
49656,2020-10-30,0.009610
49656,2020-11-30,0.138533
49656,2020-12-31,0.084867
49656,2021-01-29,-0.054194
49656,2021-02-26,0.058499
49656,2021-03-31,0.121679
49656,2021-04-30,0.061324
49656,2021-05-28,0.044106
49656,2021-06-30,-0.016321
49656,2021-07-30,0.008589
49656,2021-08-31,0.075784
49656,2021-09-30,-0.061210
49656,2021-10-29,0.148534
49656,2021-11-30,-0.074493
49656,2021-12-31,0.060047
49656,2022-01-31,0.026171
49656,2022-02-28,-0.103105
49656,2022-03-31,-0.066228
49656,2022-04-29,-0.145678
49656,2022-05-31,0.108179
49656,2022-06-30,-0.105128
49656,2022-07-29,0.050827
49656,2022-08-31,-0.044409
49656,2022-09-30,-0.072478
49656,2022-10-31,0.102804
49656,2022-11-30,0.090002
49656,2022-12-30,-0.008279
49656,2023-01-31,0.119069
49656,2023-02-28,0.006130
49656,2023-03-31,-0.106918
49656,2023-04-28,-0.054577
49656,2023-05-31,-0.056116
49656,2023-06-30,0.107463
49656,2023-07-31,0.028302
49656,2023-08-31,-0.010803
49656,2023-09-29,-0.049476
49656,2023-10-31,0.006331
49656,2023-11-30,0.136941
49656,2023-12-29,0.077194
49656,2024-01-31,0.073583
49680,1999-01-29,-0.014960
49680,1999-02-26,-0.098131
49680,1999-03-31,0.083212
49680,1999-04-30,0.271531
49680,1999-05-28,-0.090310
49680,1999-06-30,-0.038014
49680,1999-07-30,-0.018280
49680,1999-08-31,0.029573
49680,1999-09-30,-0.102936
49680,1999-10-29,-0.083037
49680,1999-11-30,0.016818
49680,1999-12-31,-0.017506
49680,2000-01-31,-0.106218
49680,2000-02-29,-0.053623
49680,2000-03-31,0.249985
49680,2000-04-28,0.120098
49680,2000-05-31,-0.156455
49680,2000-06-30,0.026252
49680,2000-07-31,0.030341
49680,2000-08-31,0.103067
49680,2000-09-29,-0.114216
49680,2000-10-31,0.268844
49680,2000-11-30,0.032673
49680,2000-12-29,0.049204
49680,2001-01-31,-0.056965
49680,2001-02-28,-0.016129
49680,2001-03-30,-0.139659
49680,2001-04-30,0.026576
49680,2001-05-31,0.124442
49680,2001-06-29,-0.110511
49680,2001-07-31,0.010536
49680,2001-08-31,-0.018024
49680,2001-09-28,-0.150621
49680,2001-10-31,0.181433
49680,2001-11-30,0.052207
49680,2001-12-31,0.028644
49680,2002-01-31,0.056873
49680,2002-02-28,0.054754
49680,2002-03-28,0.056671
49680,2002-04-30,0.007885
49680,2002-05-31,-0.027382
49680,2002-06-28,-0.046682
49680,2002-07-31,-0.064808
49680,2002-08-30,-0.030620
49680,2002-09-30,-0.054447
49680,2002-10-31,0.017590
49680,2002-11-29,0.086258
49680,2002-12-31,0.045910
49680,2003-01-31,-0.065297
49680,2003-02-28,0.058785
49680,2003-03-31,0.011766
49680,2003-04-30,0.048966
49680,2003-05-30,-0.029864
49680,2003-06-30,0.017259
49680,2003-07-31,0.060984
49680,2003-08-29,0.069945
49680,2003-09-30,-0.043560
49680,2003-10-31,0.121717
49680,2003-11-28,0.004224
49680,2003-12-31,0.103065
49680,2004-01-30,-0.002180
49680,2004-02-27,-0.020972
49680,2004-03-31,0.042006
49680,2004-04-30,-0.009104
49680,2004-05-28,0.016645
49680,2004-06-30,0.102807
49680,2004-07-30,-0.023144
49680,2004-08-31,0.015202
49680,2004-09-30,-0.002431
49680,2004-10-29,0.075078
49680,2004-11-30,0.031743
49680,2004-12-31,0.009582
49680,2005-01-31,-0.044069
49680,2005-02-28,-0.012937
49680,2005-03-31,-0.013753
49680,2005-04-29,-0.052050
49680,2005-05-31,0.088880
49680,2005-06-30,-0.050336
49680,2005-07-29,0.059419
49680,2005-08-31,-0.034085
49680,2005-09-30,0.005414
49680,2005-10-31,-0.032138
49680,2005-11-30,0.065259
49680,2005-12-30,0.005405
49680,2006-01-31,0.015418
49680,2006-02-28,0.069562
49680,2006-03-31,0.049356
49680,2006-04-28,0.008812
49680,2006-05-31,0.000000
49680,2006-06-30,0.003588
49680,2006-07-31,0.013682
49680,2006-08-31,0.016718
49680,2006-09-29,0.036205
49680,2006-10-31,0.045143
49680,2006-11-30,0.018810
49680,2006-12-29,-0.009026
49680,2007-01-31,0.022363
49680,2007-02-28,-0.032001
49680,2007-03-30,-0.003069
49680,2007-04-30,-0.003639
49680,2007-05-31,0.032448
49680,2007-06-29,0.027619
49680,2007-07-31,-0.010861
49680,2007-08-31,0.039904
49680,2007-09-28,0.065413
49680,2007-10-31,0.035788
49680,2007-11-30,0.013424
49680,2007-12-31,0.010942
49680,2008-01-31,-0.145658
49680,2008-02-29,-0.010806
49680,2008-03-31,0.025759
49680,2008-04-30,0.026174
49680,2008-05-30,0.002051
49680,2008-06-30,-0.010872
49680,2008-07-31,0.030401
49680,2008-08-29,0.024105
49680,2008-09-30,-0.148829
49680,2008-10-31,-0.146398
49680,2008-11-28,-0.060770
49680,2008-12-31,0.017973
49680,2009-01-30,-0.012012
49680,2009-02-27,-0.092437
49680,2009-03-31,0.068755
49680,2009-04-30,0.077831
49680,2009-05-29,0.032683
49680,2009-06-30,0.023529
49680,2009-07-31,-0.008098
49680,2009-08-31,-0.008655
49680,2009-09-30,0.109372
49680,2009-10-30,0.013518
49680,2009-11-30,0.039425
49680,2009-12-31,0.060914
49680,2010-01-29,-0.051197
49680,2010-02-26,0.036720
49680,2010-03-31,0.080844
49680,2010-04-30,0.054686
49680,2010-05-28,-0.058140
49680,2010-06-30,-0.064248
49680,2010-07-30,0.034752
49680,2010-08-31,-0.054153
49680,2010-09-30,0.118359
49680,2010-10-29,0.067717
49680,2010-11-30,-0.002537
49680,2010-12-31,0.091098
49680,2011-01-31,-0.023532
49680,2011-02-28,0.098567
49680,2011-03-31,0.026087
49680,2011-04-29,0.064355
49680,2011-05-31,-0.012853
49680,2011-06-30,-0.027875
49680,2011-07-29,-0.073221
49680,2011-08-31,-0.067196
49680,2011-09-30,-0.083934
49680,2011-10-31,0.152837
49680,2011-11-30,0.000621
49680,2011-12-30,-0.027181
49680,2012-01-31,0.116284
49680,2012-02-29,0.006094
49680,2012-03-30,0.060477
49680,2012-04-30,-0.031786
49680,2012-05-31,-0.041498
49680,2012-06-29,0.002598
49680,2012-07-31,0.014017
49680,2012-08-31,0.014391
49680,2012-09-28,0.029961
49680,2012-10-31,-0.062013
49680,2012-11-30,0.043302
49680,2012-12-31,0.036224
49680,2013-01-31,0.072093
49680,2013-02-28,0.027866
49680,2013-03-28,0.009334
49680,2013-04-30,-0.019469
49680,2013-05-31,0.014440
49680,2013-06-28,0.024345
49680,2013-07-31,0.063823
49680,2013-08-30,-0.027027
49680,2013-09-30,0.058379
49680,2013-10-31,0.039960
49680,2013-11-29,0.037592
49680,2013-12-31,0.032420
49680,2014-01-31,-0.036399
49680,2014-02-28,0.028230
49680,2014-03-31,-0.018172
49680,2014-04-30,-0.021600
49680,2014-05-30,0.068820
49680,2014-06-30,0.005100
49680,2014-07-31,-0.061603
49680,2014-08-29,0.036952
49680,2014-09-30,-0.006918
49680,2014-10-31,0.058173
49680,2014-11-28,0.039303
49680,2014-12-31,0.026927
49680,2015-01-30,-0.038852
49680,2015-02-27,0.059480
49680,2015-03-31,-0.025722
49680,2015-04-30,-0.035571
49680,2015-05-29,0.054226
49680,2015-06-30,-0.006893
49680,2015-07-31,0.069751
49680,2015-08-31,-0.049585
49680,2015-09-30,-0.019248
49680,2015-10-30,0.095059
49680,2015-11-30,0.033008
49680,2015-12-31,-0.035014
49680,2016-01-29,-0.067076
49680,2016-02-29,0.030237
49680,2016-03-31,0.064411
49680,2016-04-29,0.019924
49680,2016-05-31,0.016641
49680,2016-06-30,0.028467
49680,2016-07-29,0.050043
49680,2016-08-31,-0.000368
49680,2016-09-30,-0.035561
49680,2016-10-31,0.002041
49680,2016-11-30,-0.004838
49680,2016-12-30,-0.002623
49680,2017-01-31,0.078109
49680,2017-02-28,0.019423
49680,2017-03-31,0.001403
49680,2017-04-28,-0.025722
49680,2017-05-31,0.019321
49680,2017-06-30,-0.004827
49680,2017-07-31,-0.034364
49680,2017-08-31,0.023684
49680,2017-09-29,0.029969
49680,2017-10-31,0.075659
49680,2017-11-30,0.022651
49680,2017-12-29,-0.014837
49680,2018-01-31,0.091144
49680,2018-02-28,-0.034558
49680,2018-03-29,0.002966
49680,2018-04-30,0.024614
49680,2018-05-31,-0.010367
49680,2018-06-29,-0.004432
49680,2018-07-31,0.039522
49680,2018-08-31,0.009359
49680,2018-09-28,0.050995
49680,2018-10-31,-0.085220
49680,2018-11-30,0.102012
49680,2018-12-31,-0.057148
49680,2019-01-31,0.075640
49680,2019-02-28,0.145150
49680,2019-03-29,0.040702
49680,2019-04-30,0.003181
49680,2019-05-31,-0.003247
49680,2019-06-28,0.083933
49680,2019-07-31,-0.016933
49680,2019-08-30,0.011317
49680,2019-09-30,0.017665
49680,2019-10-31,-0.045766
49680,2019-11-29,0.059208
49680,2019-12-31,0.052541
49680,2020-01-31,0.048150
49680,2020-02-28,-0.101262
49680,2020-03-31,-0.041430
49680,2020-04-30,0.180984
49680,2020-05-29,0.019271
49680,2020-06-30,0.062421
49680,2020-07-31,0.152519
49680,2020-08-31,0.013101
49680,2020-09-30,0.043784
49680,2020-10-30,0.065992
49680,2020-11-30,-0.021391
49680,2020-12-31,-0.010284
49680,2021-01-29,0.070676
49680,2021-02-26,-0.076396
49680,2021-03-31,0.025584
49680,2021-04-30,0.128221
49680,2021-05-28,0.008664
49680,2021-06-30,0.048528
49680,2021-07-30,0.108548
49680,2021-08-31,0.089650
49680,2021-09-30,-0.060186
49680,2021-10-29,0.024077
49680,2021-11-30,0.031658
49680,2021-12-31,0.023567
49680,2022-01-31,-0.131364
49680,2022-02-28,-0.039819
49680,2022-03-31,0.069859
49680,2022-04-29,-0.143865
49680,2022-05-31,0.050532
49680,2022-06-30,-0.038094
49680,2022-07-29,0.149692
49680,2022-08-31,-0.073970
49680,2022-09-30,-0.042125
49680,2022-10-31,-0.025630
49680,2022-11-30,0.086383
49680,2022-12-30,-0.028309
49680,2023-01-31,-0.003918
49680,2023-02-28,-0.063734
49680,2023-03-31,0.019311
49680,2023-04-28,-0.060030
49680,2023-05-31,-0.030771
49680,2023-06-30,0.046381
49680,2023-07-31,0.062750
49680,2023-08-31,0.038971
49680,2023-09-29,-0.063774
49680,2023-10-31,-0.122064
49680,2023-11-30,0.162952
49680,2023-12-29,0.037034
49680,2024-01-31,0.037045
50286,1999-01-29,-0.111111
50286,1999-02-26,-0.008036
50286,1999-03-31,0.049774
50286,1999-04-30,-0.012931
50286,1999-05-28,0.018341
50286,1999-06-30,0.051724
50286,1999-07-30,-0.002049
50286,1999-08-31,-0.052567
50286,1999-09-30,-0.045752
50286,1999-10-29,0.077626
50286,1999-11-30,-0.034831
50286,1999-12-31,0.128035
50286,2000-01-31,-0.168297
50286,2000-02-29,-0.210447
50286,2000-03-31,0.255255
50286,2000-04-28,-0.131579
50286,2000-05-31,-0.028760
50286,2000-06-30,0.065714
50286,2000-07-31,0.136729
50286,2000-08-31,0.062642
50286,2000-09-29,0.031250
50286,2000-10-31,-0.043290
50286,2000-11-30,0.017466
50286,2000-12-29,0.067114
50286,2001-01-31,0.053249
50286,2001-02-28,0.012420
50286,2001-03-30,-0.037002
50286,2001-04-30,0.021346
50286,2001-05-31,0.054662
50286,2001-06-29,0.011339
50286,2001-07-31,0.022424
50286,2001-08-31,-0.015708
50286,2001-09-28,-0.041465
50286,2001-10-31,0.087780
50286,2001-11-30,0.028157
50286,2001-12-31,0.031773
50286,2002-01-31,-0.062139
50286,2002-02-28,0.055995
50286,2002-03-28,0.029289
50286,2002-04-30,0.063686
50286,2002-05-31,-0.056560
50286,2002-06-28,-0.050461
50286,2002-07-31,-0.050000
50286,2002-08-30,0.032180
50286,2002-09-30,-0.037775
50286,2002-10-31,-0.004869
50286,2002-11-29,0.053517
50286,2002-12-31,-0.022170
50286,2003-01-31,0.016110
50286,2003-02-28,-0.054022
50286,2003-03-31,-0.016537
50286,2003-04-30,0.138008
50286,2003-05-30,0.054642
50286,2003-06-30,-0.003452
50286,2003-07-31,-0.010658
50286,2003-08-29,0.061406
50286,2003-09-30,-0.014526
50286,2003-10-31,0.090251
50286,2003-11-28,0.024668
50286,2003-12-31,0.014644
50286,2004-01-30,0.035739
50286,2004-02-27,0.001327
50286,2004-03-31,0.001996
50286,2004-04-30,0.057548
50286,2004-05-28,0.005860
50286,2004-06-30,0.002715
50286,2004-07-30,-0.030410
50286,2004-08-31,0.020623
50286,2004-09-30,-0.020917
50286,2004-10-29,-0.000432
50286,2004-11-30,0.033247
50286,2004-12-31,-0.033557
50286,2005-01-31,-0.033203
50286,2005-02-28,0.027609
50286,2005-03-31,-0.048246
50286,2005-04-29,-0.043548
50286,2005-05-31,0.004095
50286,2005-06-30,-0.033976
50286,2005-07-29,0.067847
50286,2005-08-31,0.017986
50286,2005-09-30,-0.021198
50286,2005-10-31,-0.076977
50286,2005-11-30,-0.015557
50286,2005-12-30,-0.039302
50286,2006-01-31,-0.046600
50286,2006-02-28,-0.001705
50286,2006-03-31,-0.047496
50286,2006-04-28,-0.074797
50286,2006-05-31,-0.065909
50286,2006-06-30,-0.057363
50286,2006-07-31,-0.078664
50286,2006-08-31,0.004430
50286,2006-09-29,0.019386
50286,2006-10-31,0.130349
50286,2006-11-30,0.019278
50286,2006-12-29,0.074740
50286,2007-01-31,0.069865
50286,2007-02-28,-0.035811
50286,2007-03-30,-0.056811
50286,2007-04-30,-0.128785
50286,2007-05-31,-0.033613
50286,2007-06-29,-0.169586
50286,2007-07-31,-0.155801
50286,2007-08-31,-0.003407
50286,2007-09-28,-0.103627
50286,2007-10-31,0.030828
50286,2007-11-30,-0.115888
50286,2007-12-31,0.046429
50286,2008-01-31,-0.185665
50286,2008-02-29,-0.119866
50286,2008-03-31,-0.029098
50286,2008-04-30,-0.227772
50286,2008-05-30,-0.095731
50286,2008-06-30,-0.413235
50286,2008-07-31,-0.243108
50286,2008-08-29,0.304636
50286,2008-09-30,-0.066667
50286,2008-10-31,-0.285714
50286,2008-11-28,-0.584000
50286,2008-12-31,-0.605769
50286,2009-01-30,-0.243902
50286,2009-02-27,0.322581
50286,2009-03-31,-0.317073
50286,2009-04-30,0.357143
50286,2009-05-29,1.631579
50286,2009-06-30,-0.470000
50286,2009-07-31,1.660377
50286,2009-08-31,0.283688
50286,2009-09-30,0.519337
50286,2009-10-30,0.109091
50286,2009-11-30,0.186885
50286,2009-12-31,-0.041436
50286,2010-01-29,0.221902
50286,2010-02-26,-0.096698
50286,2010-03-31,-0.114882
50286,2010-04-30,0.115044
50286,2010-05-28,-0.100529
50286,2010-06-30,-0.244118
50286,2010-07-30,0.143969
50286,2010-08-31,-0.244898
50286,2010-09-30,0.207207
50286,2010-10-29,-0.313433
50286,2010-11-30,0.043478
50286,2010-12-31,0.281250
50286,2011-01-31,0.170732
50286,2011-02-28,0.031250
50286,2011-03-31,-0.090909
50286,2011-04-29,-0.470370
50286,2011-05-31,-0.160839
50286,2011-06-30,-0.258333
50286,2011-07-29,0.022472
50286,2011-08-31,-0.280220
50286,2011-09-30,0.190840
50286,2011-10-31,-0.089744
50286,2011-11-30,-0.238028
50286,2011-12-30,0.302773
50286,2012-01-31,0.887060
50286,2012-02-29,-0.150376
50286,2012-03-30,0.132743
50286,2012-04-30,-0.117187
50286,2012-05-31,0.026549
50286,2012-06-29,0.396552
50286,2012-07-31,-0.228395
50286,2012-08-31,0.184000
50286,2012-09-28,0.000000
50286,2012-10-31,0.000000
50286,2012-11-30,-0.162162
50286,2012-12-31,-0.080645
50286,2013-01-31,0.114035
50286,2013-02-28,-0.055118
50286,2013-03-28,0.058333
50286,2013-04-30,0.133858
50286,2013-05-31,0.180556
50286,2013-06-28,0.200000
50286,2013-07-31,0.485294
50286,2013-08-30,-0.023102
50286,2013-09-30,-0.108108
50286,2013-10-31,0.041667
50286,2013-11-29,0.294545
50286,2013-12-31,-0.025281
50286,2014-01-31,0.175792
50286,2014-02-28,0.259804
50286,2014-03-31,-0.130350
50286,2014-04-30,-0.100671
50286,2014-05-30,0.014925
50286,2014-06-30,0.090686
50286,2014-07-31,-0.146067
50286,2014-08-29,0.068421
50286,2014-09-30,-0.167488
50286,2014-10-31,0.103550
50286,2014-11-28,-0.048257
50286,2014-12-31,0.036620
50286,2015-01-30,-0.198370
50286,2015-02-27,0.020339
50286,2015-03-31,0.053156
50286,2015-04-30,-0.053628
50286,2015-05-29,0.003333
50286,2015-06-30,0.106312
50286,2015-07-31,-0.081081
50286,2015-08-31,-0.392157
50286,2015-09-30,0.118280
50286,2015-10-30,-0.043269
50286,2015-11-30,-0.110553
50286,2015-12-31,-0.050847
50286,2016-01-29,-0.136905
50286,2016-02-29,-0.082759
50286,2016-03-31,0.353383
50286,2016-04-29,0.188889
50286,2016-05-31,-0.088785
50286,2016-06-30,-0.020513
50286,2016-07-29,-0.036649
50286,2016-08-31,0.516304
50286,2016-09-30,0.344086
50286,2016-10-31,-0.320000
50286,2016-11-30,0.196078
50286,2016-12-30,-0.049180
50286,2017-01-31,0.068965
50286,2017-02-28,-0.161290
50286,2017-03-31,0.000000
50286,2017-04-28,0.000000
50286,2017-05-31,-0.211538
50286,2017-06-30,-0.073171
50286,2017-07-31,-0.026316
50286,2017-08-31,0.135135
50286,2017-09-29,0.047619
50286,2017-10-31,0.022727
50286,2017-11-30,0.044444
50286,2017-12-29,0.000000
50286,2018-01-31,0.106383
50286,2018-02-28,-0.057692
50286,2018-03-29,-0.204082
50286,2018-04-30,0.205128
50286,2018-05-31,0.085106
50286,2018-06-29,0.117647
50286,2018-07-31,0.087719
50286,2018-08-31,-0.080645
50286,2018-09-28,-0.070175
50286,2018-10-31,0.007547
50286,2018-11-30,-0.161049
50286,2018-12-31,-0.058036
50286,2019-01-31,0.293839
50286,2019-02-28,0.117216
50286,2019-03-29,0.081967
50286,2019-04-30,-0.151515
50286,2019-05-31,-0.100000
50286,2019-06-28,-0.111111
50286,2019-07-31,-0.031250
50286,2019-08-30,-0.179724
50286,2019-09-30,0.146067
50286,2019-10-31,-0.112745
50286,2019-11-29,0.071823
50286,2019-12-31,-0.268041
50286,2020-01-31,0.485915
50286,2020-02-28,-0.289099
50286,2020-03-31,-0.344667
50286,2020-04-30,-0.067853
50286,2020-05-29,0.211394
50286,2020-06-30,-0.117117
50286,2020-07-31,-0.118163
50286,2020-08-31,0.021291
50286,2020-09-30,-0.049626
50286,2020-10-30,-0.068789
50286,2020-11-30,0.357061
50286,2020-12-31,0.188679
50286,2021-01-29,0.111111
50286,2021-02-26,0.550000
50286,2021-03-31,0.183871
50286,2021-04-30,0.163877
50286,2021-05-28,-0.026421
50286,2021-06-30,-0.027826
50286,2021-07-30,0.021201
50286,2021-08-31,-0.167474
50286,2021-09-30,-0.059019
50286,2021-10-29,-0.074647
50286,2021-11-30,0.184248
50286,2021-12-31,0.392181
50286,2022-01-31,0.059641
50286,2022-02-28,-0.090164
50286,2022-03-31,-0.191592
50286,2022-04-29,-0.104755
50286,2022-05-31,-0.093361
50286,2022-06-30,-0.130892
50286,2022-07-29,-0.021590
50286,2022-08-31,0.071044
50286,2022-09-30,-0.115578
50286,2022-10-31,0.078409
50286,2022-11-30,-0.051633
50286,2022-12-30,0.031111
50286,2023-01-31,0.225754
50286,2023-02-28,-0.173187
50286,2023-03-31,-0.338118
50286,2023-04-28,-0.089960
50286,2023-05-31,0.200353
50286,2023-06-30,-0.018375
50286,2023-07-31,0.041191
50286,2023-08-31,-0.140288
50286,2023-09-29,-0.103766
50286,2023-10-31,-0.168067
50286,2023-11-30,0.277217
50286,2023-12-29,-0.308436
50286,2024-01-31,0.376112
50876,1999-01-29,0.054149
50876,1999-02-26,0.011127
50876,1999-03-31,-0.101852
50876,1999-04-30,-0.132548
50876,1999-05-28,-0.026587
50876,1999-06-30,0.002625
50876,1999-07-30,-0.082897
50876,1999-08-31,0.139562
50876,1999-09-30,-0.139866
50876,1999-10-29,0.073028
50876,1999-11-30,0.045082
50876,1999-12-31,-0.073171
50876,2000-01-31,0.005639
